subID,itemID,trialID,blockID,acc,baseline,"pre(0 = no pre, -1=pre wrong, 1=pre right)"
14,42,2,6,0,0.058823529,-1
14,43,3,6,0,0.235294118,-1
14,44,4,6,0,0.411764706,-1
14,45,5,6,0,0.235294118,-1
14,49,1,7,0,0.294117647,0
14,50,2,7,0,0,-1
14,51,3,7,0,0.117647059,-1
14,52,4,7,1,0.588235294,-1
14,53,5,7,1,0.176470588,1
14,57,1,8,0,0.117647059,0
14,58,2,8,0,0.058823529,-1
14,59,3,8,0,0,-1
14,60,4,8,0,0.117647059,-1
14,61,5,8,0,0.411764706,-1
14,65,1,9,0,0,0
14,66,2,9,0,0.529411765,-1
14,67,3,9,0,0.176470588,-1
14,68,4,9,0,0,-1
14,69,5,9,0,0.058823529,-1
14,73,1,10,0,0,0
14,74,2,10,0,0.176470588,-1
14,75,3,10,0,0,-1
14,76,4,10,0,0,-1
14,77,5,10,0,0.176470588,-1
14,81,1,11,0,0,0
14,82,2,11,0,0.352941176,-1
14,83,3,11,0,0,-1
14,84,4,11,1,0.588235294,-1
14,85,5,11,0,0.411764706,1
14,89,1,12,0,0.117647059,0
14,90,2,12,0,0,-1
14,91,3,12,0,0.294117647,-1
14,92,4,12,0,0.058823529,-1
14,93,5,12,0,0,-1
15,1,1,1,0,0,0
15,2,2,1,0,0,-1
15,3,3,1,0,0.058823529,-1
15,4,4,1,1,0.117647059,-1
15,5,5,1,1,0.294117647,1
15,9,1,2,0,0.058823529,0
15,10,2,2,0,0,-1
15,11,3,2,0,0.058823529,-1
15,12,4,2,1,0,-1
15,13,5,2,1,0,1
15,17,1,3,0,0,0
15,18,2,3,0,0.058823529,-1
15,19,3,3,0,0.058823529,-1
15,20,4,3,1,0.294117647,-1
15,21,5,3,0,0,1
15,25,1,4,0,0.117647059,0
15,26,2,4,1,0.117647059,-1
15,27,3,4,0,0.058823529,1
15,28,4,4,1,0.235294118,-1
15,29,5,4,0,0,1
15,33,1,5,0,0.352941176,0
15,34,2,5,1,0,-1
15,35,3,5,0,0.117647059,1
15,36,4,5,1,0,-1
15,37,5,5,1,0.176470588,1
15,41,1,6,0,0.294117647,0
15,42,2,6,1,0.058823529,-1
15,43,3,6,1,0.235294118,1
15,44,4,6,1,0.411764706,1
15,45,5,6,1,0.235294118,1
15,49,1,7,0,0.294117647,0
15,50,2,7,0,0,-1
15,51,3,7,0,0.117647059,-1
15,52,4,7,1,0.588235294,-1
15,53,5,7,0,0.176470588,1
15,57,1,8,0,0.117647059,0
15,58,2,8,1,0.058823529,-1
15,59,3,8,1,0,1
15,60,4,8,1,0.117647059,1
15,61,5,8,1,0.411764706,1
15,65,1,9,1,0,0
15,66,2,9,1,0.529411765,1
15,67,3,9,1,0.176470588,1
15,68,4,9,1,0,1
15,69,5,9,1,0.058823529,1
15,73,1,10,0,0,0
15,74,2,10,0,0.176470588,-1
15,75,3,10,0,0,-1
15,76,4,10,0,0,-1
15,77,5,10,0,0.176470588,-1
15,81,1,11,0,0,0
15,82,2,11,0,0.352941176,-1
15,83,3,11,0,0,-1
15,84,4,11,0,0.588235294,-1
15,85,5,11,0,0.411764706,-1
15,89,1,12,0,0.117647059,0
15,90,2,12,0,0,-1
15,91,3,12,0,0.294117647,-1
15,92,4,12,0,0.058823529,-1
15,93,5,12,0,0,-1
16,1,1,1,0,0,0
16,2,2,1,0,0,-1
16,3,3,1,0,0.058823529,-1
16,4,4,1,0,0.117647059,-1
16,5,5,1,0,0.294117647,-1
16,9,1,2,0,0.058823529,0
16,10,2,2,0,0,-1
16,11,3,2,0,0.058823529,-1
16,12,4,2,0,0,-1
16,13,5,2,0,0,-1
16,17,1,3,0,0,0
16,18,2,3,0,0.058823529,-1
16,19,3,3,0,0.058823529,-1
16,20,4,3,0,0.294117647,-1
16,21,5,3,0,0,-1
16,25,1,4,0,0.117647059,0
16,26,2,4,0,0.117647059,-1
16,27,3,4,0,0.058823529,-1
16,28,4,4,0,0.235294118,-1
16,29,5,4,0,0,-1
16,33,1,5,0,0.352941176,0
16,34,2,5,0,0,-1
16,35,3,5,0,0.117647059,-1
16,36,4,5,0,0,-1
16,37,5,5,0,0.176470588,-1
16,41,1,6,0,0.294117647,0
16,42,2,6,0,0.058823529,-1
16,43,3,6,0,0.235294118,-1
16,44,4,6,0,0.411764706,-1
16,45,5,6,0,0.235294118,-1
16,49,1,7,0,0.294117647,0
16,50,2,7,0,0,-1
16,51,3,7,0,0.117647059,-1
16,52,4,7,0,0.588235294,-1
16,53,5,7,0,0.176470588,-1
16,57,1,8,0,0.117647059,0
16,58,2,8,0,0.058823529,-1
16,59,3,8,0,0,-1
16,60,4,8,0,0.117647059,-1
16,61,5,8,0,0.411764706,-1
16,65,1,9,0,0,0
16,66,2,9,1,0.529411765,-1
16,67,3,9,0,0.176470588,1
16,68,4,9,0,0,-1
16,69,5,9,0,0.058823529,-1
16,73,1,10,0,0,0
16,74,2,10,0,0.176470588,-1
16,75,3,10,0,0,-1
16,76,4,10,0,0,-1
16,77,5,10,0,0.176470588,-1
16,81,1,11,0,0,0
16,82,2,11,1,0.352941176,-1
16,83,3,11,0,0,1
16,84,4,11,1,0.588235294,-1
16,85,5,11,0,0.411764706,1
16,89,1,12,0,0.117647059,0
16,90,2,12,0,0,-1
16,91,3,12,0,0.294117647,-1
16,92,4,12,0,0.058823529,-1
16,93,5,12,0,0,-1
17,1,1,1,0,0,0
17,2,2,1,0,0,-1
17,3,3,1,0,0.058823529,-1
17,4,4,1,0,0.117647059,-1
17,5,5,1,0,0.294117647,-1
17,9,1,2,0,0.058823529,0
17,10,2,2,0,0,-1
17,11,3,2,0,0.058823529,-1
17,12,4,2,0,0,-1
17,13,5,2,0,0,-1
17,17,1,3,0,0,0
17,18,2,3,0,0.058823529,-1
17,19,3,3,0,0.058823529,-1
17,20,4,3,0,0.294117647,-1
17,21,5,3,0,0,-1
17,25,1,4,0,0.117647059,0
17,26,2,4,0,0.117647059,-1
17,27,3,4,0,0.058823529,-1
17,28,4,4,0,0.235294118,-1
17,29,5,4,0,0,-1
17,33,1,5,0,0.352941176,0
17,34,2,5,0,0,-1
17,35,3,5,0,0.117647059,-1
17,36,4,5,1,0,-1
17,37,5,5,1,0.176470588,1
17,41,1,6,0,0.294117647,0
17,42,2,6,1,0.058823529,-1
17,43,3,6,1,0.235294118,1
17,44,4,6,1,0.411764706,1
17,45,5,6,1,0.235294118,1
17,49,1,7,0,0.294117647,0
17,50,2,7,0,0,-1
17,51,3,7,0,0.117647059,-1
17,52,4,7,0,0.588235294,-1
17,53,5,7,0,0.176470588,-1
17,57,1,8,0,0.117647059,0
17,58,2,8,1,0.058823529,-1
17,59,3,8,1,0,1
17,60,4,8,1,0.117647059,1
17,61,5,8,1,0.411764706,1
17,65,1,9,0,0,0
17,66,2,9,0,0.529411765,-1
17,67,3,9,1,0.176470588,-1
17,68,4,9,0,0,1
17,69,5,9,1,0.058823529,-1
17,73,1,10,0,0,0
17,74,2,10,0,0.176470588,-1
17,75,3,10,0,0,-1
17,76,4,10,0,0,-1
17,77,5,10,0,0.176470588,-1
17,81,1,11,0,0,0
17,82,2,11,0,0.352941176,-1
17,83,3,11,0,0,-1
17,84,4,11,0,0.588235294,-1
17,85,5,11,0,0.411764706,-1
17,89,1,12,0,0.117647059,0
17,90,2,12,0,0,-1
17,91,3,12,0,0.294117647,-1
17,92,4,12,0,0.058823529,-1
17,93,5,12,0,0,-1
18,1,1,1,0,0,0
18,2,2,1,0,0,-1
18,3,3,1,0,0.058823529,-1
18,4,4,1,0,0.117647059,-1
18,5,5,1,0,0.294117647,-1
18,9,1,2,0,0.058823529,0
18,10,2,2,1,0,-1
18,11,3,2,1,0.058823529,1
18,12,4,2,1,0,1
18,13,5,2,1,0,1
18,17,1,3,0,0,0
18,18,2,3,0,0.058823529,-1
18,19,3,3,0,0.058823529,-1
18,20,4,3,1,0.294117647,-1
18,21,5,3,1,0,1
18,25,1,4,1,0.117647059,0
18,26,2,4,1,0.117647059,1
18,27,3,4,1,0.058823529,1
18,28,4,4,1,0.235294118,1
18,29,5,4,1,0,1
18,33,1,5,0,0.352941176,0
18,34,2,5,1,0,-1
18,35,3,5,0,0.117647059,1
18,36,4,5,0,0,-1
18,37,5,5,1,0.176470588,-1
18,41,1,6,0,0.294117647,0
18,42,2,6,0,0.058823529,-1
18,43,3,6,0,0.235294118,-1
18,44,4,6,0,0.411764706,-1
18,45,5,6,0,0.235294118,-1
18,49,1,7,0,0.294117647,0
18,50,2,7,0,0,-1
18,51,3,7,0,0.117647059,-1
18,52,4,7,0,0.588235294,-1
18,53,5,7,0,0.176470588,-1
18,57,1,8,0,0.117647059,0
18,58,2,8,1,0.058823529,-1
18,59,3,8,1,0,1
18,60,4,8,1,0.117647059,1
18,61,5,8,1,0.411764706,1
18,65,1,9,0,0,0
18,66,2,9,1,0.529411765,-1
18,67,3,9,1,0.176470588,1
18,68,4,9,1,0,1
18,69,5,9,1,0.058823529,1
18,73,1,10,0,0,0
18,74,2,10,0,0.176470588,-1
18,75,3,10,0,0,-1
18,76,4,10,0,0,-1
18,77,5,10,0,0.176470588,-1
18,81,1,11,0,0,0
18,82,2,11,0,0.352941176,-1
18,83,3,11,0,0,-1
18,84,4,11,0,0.588235294,-1
18,85,5,11,1,0.411764706,-1
18,89,1,12,0,0.117647059,0
18,90,2,12,0,0,-1
18,91,3,12,0,0.294117647,-1
18,92,4,12,0,0.058823529,-1
18,93,5,12,0,0,-1
19,1,1,1,0,0,0
19,2,2,1,0,0,-1
19,3,3,1,0,0.058823529,-1
19,4,4,1,0,0.117647059,-1
19,5,5,1,0,0.294117647,-1
19,9,1,2,0,0.058823529,0
19,10,2,2,1,0,-1
19,11,3,2,1,0.058823529,1
19,12,4,2,1,0,1
19,13,5,2,1,0,1
19,17,1,3,0,0,0
19,18,2,3,0,0.058823529,-1
19,19,3,3,0,0.058823529,-1
19,20,4,3,1,0.294117647,-1
19,21,5,3,1,0,1
19,25,1,4,0,0.117647059,0
19,26,2,4,0,0.117647059,-1
19,27,3,4,0,0.058823529,-1
19,28,4,4,0,0.235294118,-1
19,29,5,4,0,0,-1
19,33,1,5,0,0.352941176,0
19,34,2,5,0,0,-1
19,35,3,5,0,0.117647059,-1
19,36,4,5,0,0,-1
19,37,5,5,0,0.176470588,-1
19,41,1,6,1,0.294117647,0
19,42,2,6,1,0.058823529,1
19,43,3,6,1,0.235294118,1
19,44,4,6,1,0.411764706,1
19,45,5,6,1,0.235294118,1
19,49,1,7,0,0.294117647,0
19,50,2,7,0,0,-1
19,51,3,7,0,0.117647059,-1
19,52,4,7,0,0.588235294,-1
19,53,5,7,0,0.176470588,-1
19,57,1,8,1,0.117647059,0
19,58,2,8,1,0.058823529,1
19,59,3,8,1,0,1
19,60,4,8,1,0.117647059,1
19,61,5,8,1,0.411764706,1
19,65,1,9,0,0,0
19,66,2,9,0,0.529411765,-1
19,67,3,9,0,0.176470588,-1
19,68,4,9,0,0,-1
19,69,5,9,1,0.058823529,-1
19,73,1,10,0,0,0
19,74,2,10,0,0.176470588,-1
19,75,3,10,0,0,-1
19,76,4,10,1,0,-1
19,77,5,10,1,0.176470588,1
19,81,1,11,0,0,0
19,82,2,11,1,0.352941176,-1
19,83,3,11,1,0,1
19,84,4,11,1,0.588235294,1
19,85,5,11,1,0.411764706,1
19,89,1,12,0,0.117647059,0
19,90,2,12,0,0,-1
19,91,3,12,0,0.294117647,-1
19,92,4,12,0,0.058823529,-1
19,93,5,12,0,0,-1
20,1,1,1,0,0,0
20,2,2,1,0,0,-1
20,3,3,1,1,0.058823529,-1
20,4,4,1,0,0.117647059,1
20,5,5,1,0,0.294117647,-1
20,9,1,2,0,0.058823529,0
20,10,2,2,0,0,-1
20,11,3,2,0,0.058823529,-1
20,12,4,2,1,0,-1
20,13,5,2,0,0,1
20,17,1,3,0,0,0
20,18,2,3,0,0.058823529,-1
20,19,3,3,0,0.058823529,-1
20,20,4,3,1,0.294117647,-1
20,21,5,3,1,0,1
20,25,1,4,1,0.117647059,0
20,26,2,4,0,0.117647059,1
20,27,3,4,1,0.058823529,-1
20,28,4,4,1,0.235294118,1
20,29,5,4,0,0,1
20,33,1,5,1,0.352941176,0
20,34,2,5,0,0,1
20,35,3,5,1,0.117647059,-1
20,36,4,5,1,0,1
20,37,5,5,1,0.176470588,1
20,41,1,6,0,0.294117647,0
20,42,2,6,1,0.058823529,-1
20,43,3,6,1,0.235294118,1
20,44,4,6,1,0.411764706,1
20,45,5,6,1,0.235294118,1
20,49,1,7,1,0.294117647,0
20,50,2,7,1,0,1
20,51,3,7,1,0.117647059,1
20,52,4,7,1,0.588235294,1
20,53,5,7,1,0.176470588,1
20,57,1,8,1,0.117647059,0
20,58,2,8,1,0.058823529,1
20,59,3,8,1,0,1
20,60,4,8,1,0.117647059,1
20,61,5,8,1,0.411764706,1
20,65,1,9,1,0,0
20,66,2,9,1,0.529411765,1
20,67,3,9,1,0.176470588,1
20,68,4,9,1,0,1
20,69,5,9,1,0.058823529,1
20,73,1,10,0,0,0
20,74,2,10,1,0.176470588,-1
20,75,3,10,0,0,1
20,76,4,10,1,0,-1
20,77,5,10,1,0.176470588,1
20,81,1,11,1,0,0
20,82,2,11,1,0.352941176,1
20,83,3,11,1,0,1
20,84,4,11,1,0.588235294,1
20,85,5,11,1,0.411764706,1
20,89,1,12,1,0.117647059,0
20,90,2,12,1,0,1
20,91,3,12,1,0.294117647,1
20,92,4,12,1,0.058823529,1
20,93,5,12,1,0,1
21,1,1,1,0,0,0
21,2,2,1,0,0,-1
21,3,3,1,0,0.058823529,-1
21,4,4,1,0,0.117647059,-1
21,5,5,1,0,0.294117647,-1
21,9,1,2,0,0.058823529,0
21,10,2,2,0,0,-1
21,11,3,2,0,0.058823529,-1
21,12,4,2,1,0,-1
21,13,5,2,1,0,1
21,17,1,3,0,0,0
21,18,2,3,0,0.058823529,-1
21,19,3,3,0,0.058823529,-1
21,20,4,3,1,0.294117647,-1
21,21,5,3,1,0,1
21,25,1,4,1,0.117647059,0
21,26,2,4,1,0.117647059,1
21,27,3,4,1,0.058823529,1
21,28,4,4,1,0.235294118,1
21,29,5,4,1,0,1
21,33,1,5,1,0.352941176,0
21,34,2,5,1,0,1
21,35,3,5,1,0.117647059,1
21,36,4,5,1,0,1
21,37,5,5,1,0.176470588,1
21,41,1,6,0,0.294117647,0
21,42,2,6,1,0.058823529,-1
21,43,3,6,1,0.235294118,1
21,44,4,6,1,0.411764706,1
21,45,5,6,1,0.235294118,1
21,49,1,7,0,0.294117647,0
21,50,2,7,0,0,-1
21,51,3,7,0,0.117647059,-1
21,52,4,7,0,0.588235294,-1
21,53,5,7,0,0.176470588,-1
21,57,1,8,0,0.117647059,0
21,58,2,8,1,0.058823529,-1
21,59,3,8,1,0,1
21,60,4,8,1,0.117647059,1
21,61,5,8,1,0.411764706,1
21,65,1,9,0,0,0
21,66,2,9,0,0.529411765,-1
21,67,3,9,0,0.176470588,-1
21,68,4,9,0,0,-1
21,69,5,9,1,0.058823529,-1
21,73,1,10,0,0,0
21,74,2,10,1,0.176470588,-1
21,75,3,10,0,0,1
21,76,4,10,0,0,-1
21,77,5,10,1,0.176470588,-1
21,81,1,11,0,0,0
21,82,2,11,0,0.352941176,-1
21,83,3,11,1,0,-1
21,84,4,11,1,0.588235294,1
21,85,5,11,1,0.411764706,1
21,89,1,12,0,0.117647059,0
21,90,2,12,0,0,-1
21,91,3,12,0,0.294117647,-1
21,92,4,12,0,0.058823529,-1
21,93,5,12,0,0,-1
22,1,1,1,0,0,0
22,2,2,1,0,0,-1
22,3,3,1,0,0.058823529,-1
22,4,4,1,1,0.117647059,-1
22,5,5,1,1,0.294117647,1
22,9,1,2,0,0.058823529,0
22,10,2,2,1,0,-1
22,11,3,2,1,0.058823529,1
22,12,4,2,0,0,1
22,13,5,2,0,0,-1
22,17,1,3,0,0,0
22,18,2,3,0,0.058823529,-1
22,19,3,3,0,0.058823529,-1
22,20,4,3,0,0.294117647,-1
22,21,5,3,0,0,-1
22,25,1,4,0,0.117647059,0
22,26,2,4,0,0.117647059,-1
22,27,3,4,0,0.058823529,-1
22,28,4,4,1,0.235294118,-1
22,29,5,4,1,0,1
22,33,1,5,1,0.352941176,0
22,34,2,5,0,0,1
22,35,3,5,0,0.117647059,-1
22,36,4,5,1,0,-1
22,37,5,5,1,0.176470588,1
22,41,1,6,1,0.294117647,0
22,42,2,6,1,0.058823529,1
22,43,3,6,1,0.235294118,1
22,44,4,6,1,0.411764706,1
22,45,5,6,1,0.235294118,1
22,49,1,7,1,0.294117647,0
22,50,2,7,1,0,1
22,51,3,7,1,0.117647059,1
22,52,4,7,1,0.588235294,1
22,53,5,7,1,0.176470588,1
22,57,1,8,1,0.117647059,0
22,58,2,8,1,0.058823529,1
22,59,3,8,1,0,1
22,60,4,8,1,0.117647059,1
22,61,5,8,1,0.411764706,1
22,65,1,9,1,0,0
22,66,2,9,1,0.529411765,1
22,67,3,9,1,0.176470588,1
22,68,4,9,1,0,1
22,69,5,9,1,0.058823529,1
22,73,1,10,0,0,0
22,74,2,10,0,0.176470588,-1
22,75,3,10,0,0,-1
22,76,4,10,0,0,-1
22,77,5,10,0,0.176470588,-1
22,81,1,11,0,0,0
22,82,2,11,1,0.352941176,-1
22,83,3,11,1,0,1
22,84,4,11,1,0.588235294,1
22,85,5,11,1,0.411764706,1
22,89,1,12,0,0.117647059,0
22,90,2,12,0,0,-1
22,91,3,12,0,0.294117647,-1
22,92,4,12,0,0.058823529,-1
22,93,5,12,0,0,-1
23,1,1,1,1,0,0
23,2,2,1,0,0,1
23,3,3,1,0,0.058823529,-1
23,4,4,1,1,0.117647059,-1
23,5,5,1,0,0.294117647,1
23,9,1,2,0,0.058823529,0
23,10,2,2,0,0,-1
23,11,3,2,1,0.058823529,-1
23,12,4,2,0,0,1
23,13,5,2,0,0,-1
23,17,1,3,0,0,0
23,18,2,3,0,0.058823529,-1
23,19,3,3,0,0.058823529,-1
23,20,4,3,0,0.294117647,-1
23,21,5,3,0,0,-1
23,25,1,4,0,0.117647059,0
23,26,2,4,0,0.117647059,-1
23,27,3,4,0,0.058823529,-1
23,28,4,4,0,0.235294118,-1
23,29,5,4,0,0,-1
23,33,1,5,1,0.352941176,0
23,34,2,5,0,0,1
23,35,3,5,0,0.117647059,-1
23,36,4,5,0,0,-1
23,37,5,5,0,0.176470588,-1
23,41,1,6,0,0.294117647,0
23,42,2,6,0,0.058823529,-1
23,43,3,6,0,0.235294118,-1
23,44,4,6,0,0.411764706,-1
23,45,5,6,0,0.235294118,-1
23,49,1,7,0,0.294117647,0
23,50,2,7,0,0,-1
23,51,3,7,0,0.117647059,-1
23,52,4,7,1,0.588235294,-1
23,53,5,7,0,0.176470588,1
23,57,1,8,0,0.117647059,0
23,58,2,8,0,0.058823529,-1
23,59,3,8,1,0,-1
23,60,4,8,0,0.117647059,1
23,61,5,8,1,0.411764706,-1
23,65,1,9,0,0,0
23,66,2,9,0,0.529411765,-1
23,67,3,9,0,0.176470588,-1
23,68,4,9,0,0,-1
23,69,5,9,0,0.058823529,-1
23,73,1,10,0,0,0
23,74,2,10,0,0.176470588,-1
23,75,3,10,0,0,-1
23,76,4,10,0,0,-1
23,77,5,10,0,0.176470588,-1
23,81,1,11,1,0,0
23,82,2,11,0,0.352941176,1
23,83,3,11,0,0,-1
23,84,4,11,0,0.588235294,-1
23,85,5,11,0,0.411764706,-1
23,89,1,12,0,0.117647059,0
23,90,2,12,0,0,-1
23,91,3,12,0,0.294117647,-1
23,92,4,12,0,0.058823529,-1
23,93,5,12,0,0,-1
24,1,1,1,0,0,0
24,2,2,1,0,0,-1
24,3,3,1,0,0.058823529,-1
24,4,4,1,0,0.117647059,-1
24,5,5,1,0,0.294117647,-1
24,9,1,2,0,0.058823529,0
24,10,2,2,0,0,-1
24,11,3,2,0,0.058823529,-1
24,12,4,2,0,0,-1
24,13,5,2,0,0,-1
24,17,1,3,0,0,0
24,18,2,3,0,0.058823529,-1
24,19,3,3,0,0.058823529,-1
24,20,4,3,1,0.294117647,-1
24,21,5,3,0,0,1
24,25,1,4,0,0.117647059,0
24,26,2,4,1,0.117647059,-1
24,27,3,4,0,0.058823529,1
24,28,4,4,1,0.235294118,-1
24,29,5,4,1,0,1
24,33,1,5,0,0.352941176,0
24,34,2,5,0,0,-1
24,35,3,5,0,0.117647059,-1
24,36,4,5,0,0,-1
24,37,5,5,1,0.176470588,-1
24,41,1,6,0,0.294117647,0
24,42,2,6,1,0.058823529,-1
24,43,3,6,1,0.235294118,1
24,44,4,6,1,0.411764706,1
24,45,5,6,1,0.235294118,1
24,49,1,7,0,0.294117647,0
24,50,2,7,0,0,-1
24,51,3,7,0,0.117647059,-1
24,52,4,7,0,0.588235294,-1
24,53,5,7,0,0.176470588,-1
24,57,1,8,0,0.117647059,0
24,58,2,8,0,0.058823529,-1
24,59,3,8,0,0,-1
24,60,4,8,0,0.117647059,-1
24,61,5,8,1,0.411764706,-1
24,65,1,9,0,0,0
24,66,2,9,1,0.529411765,-1
24,67,3,9,0,0.176470588,1
24,68,4,9,0,0,-1
24,69,5,9,1,0.058823529,-1
24,73,1,10,0,0,0
24,74,2,10,0,0.176470588,-1
24,75,3,10,0,0,-1
24,76,4,10,0,0,-1
24,77,5,10,0,0.176470588,-1
24,81,1,11,0,0,0
24,82,2,11,0,0.352941176,-1
24,83,3,11,0,0,-1
24,84,4,11,0,0.588235294,-1
24,85,5,11,0,0.411764706,-1
24,89,1,12,0,0.117647059,0
24,90,2,12,0,0,-1
24,91,3,12,0,0.294117647,-1
24,92,4,12,0,0.058823529,-1
24,93,5,12,0,0,-1
25,1,1,1,0,0,0
25,2,2,1,0,0,-1
25,3,3,1,0,0.058823529,-1
25,4,4,1,0,0.117647059,-1
25,5,5,1,0,0.294117647,-1
25,9,1,2,0,0.058823529,0
25,10,2,2,0,0,-1
25,11,3,2,0,0.058823529,-1
25,12,4,2,0,0,-1
25,13,5,2,0,0,-1
25,17,1,3,0,0,0
25,18,2,3,0,0.058823529,-1
25,19,3,3,0,0.058823529,-1
25,20,4,3,1,0.294117647,-1
25,21,5,3,0,0,1
25,25,1,4,0,0.117647059,0
25,26,2,4,0,0.117647059,-1
25,27,3,4,0,0.058823529,-1
25,28,4,4,0,0.235294118,-1
25,29,5,4,0,0,-1
25,33,1,5,1,0.352941176,0
25,34,2,5,1,0,1
25,35,3,5,0,0.117647059,1
25,36,4,5,0,0,-1
25,37,5,5,1,0.176470588,-1
25,41,1,6,0,0.294117647,0
25,42,2,6,0,0.058823529,-1
25,43,3,6,0,0.235294118,-1
25,44,4,6,0,0.411764706,-1
25,45,5,6,0,0.235294118,-1
25,49,1,7,0,0.294117647,0
25,50,2,7,0,0,-1
25,51,3,7,0,0.117647059,-1
25,52,4,7,0,0.588235294,-1
25,53,5,7,0,0.176470588,-1
25,57,1,8,1,0.117647059,0
25,58,2,8,1,0.058823529,1
25,59,3,8,1,0,1
25,60,4,8,1,0.117647059,1
25,61,5,8,1,0.411764706,1
25,65,1,9,1,0,0
25,66,2,9,0,0.529411765,1
25,67,3,9,0,0.176470588,-1
25,68,4,9,0,0,-1
25,69,5,9,1,0.058823529,-1
25,73,1,10,0,0,0
25,74,2,10,0,0.176470588,-1
25,75,3,10,0,0,-1
25,76,4,10,0,0,-1
25,77,5,10,0,0.176470588,-1
25,81,1,11,1,0,0
25,82,2,11,0,0.352941176,1
25,83,3,11,1,0,-1
25,84,4,11,1,0.588235294,1
25,85,5,11,0,0.411764706,1
25,89,1,12,1,0.117647059,0
25,90,2,12,0,0,1
25,91,3,12,0,0.294117647,-1
25,92,4,12,0,0.058823529,-1
25,93,5,12,0,0,-1
26,1,1,1,0,0,0
26,2,2,1,0,0,-1
26,3,3,1,0,0.058823529,-1
26,4,4,1,1,0.117647059,-1
26,5,5,1,0,0.294117647,1
26,9,1,2,0,0.058823529,0
26,10,2,2,1,0,-1
26,11,3,2,1,0.058823529,1
26,12,4,2,1,0,1
26,13,5,2,1,0,1
26,17,1,3,0,0,0
26,18,2,3,0,0.058823529,-1
26,19,3,3,0,0.058823529,-1
26,20,4,3,0,0.294117647,-1
26,21,5,3,0,0,-1
26,25,1,4,1,0.117647059,0
26,26,2,4,1,0.117647059,1
26,27,3,4,1,0.058823529,1
26,28,4,4,1,0.235294118,1
26,29,5,4,1,0,1
26,33,1,5,1,0.352941176,0
26,34,2,5,0,0,1
26,35,3,5,1,0.117647059,-1
26,36,4,5,1,0,1
26,37,5,5,1,0.176470588,1
26,41,1,6,0,0.294117647,0
26,42,2,6,1,0.058823529,-1
26,43,3,6,1,0.235294118,1
26,44,4,6,1,0.411764706,1
26,45,5,6,1,0.235294118,1
26,49,1,7,0,0.294117647,0
26,50,2,7,0,0,-1
26,51,3,7,1,0.117647059,-1
26,52,4,7,1,0.588235294,1
26,53,5,7,1,0.176470588,1
26,57,1,8,0,0.117647059,0
26,58,2,8,1,0.058823529,-1
26,59,3,8,1,0,1
26,60,4,8,1,0.117647059,1
26,61,5,8,1,0.411764706,1
26,65,1,9,0,0,0
26,66,2,9,1,0.529411765,-1
26,67,3,9,1,0.176470588,1
26,68,4,9,1,0,1
26,69,5,9,1,0.058823529,1
26,73,1,10,0,0,0
26,74,2,10,1,0.176470588,-1
26,75,3,10,0,0,1
26,76,4,10,0,0,-1
26,77,5,10,0,0.176470588,-1
26,81,1,11,0,0,0
26,82,2,11,0,0.352941176,-1
26,83,3,11,0,0,-1
26,84,4,11,0,0.588235294,-1
26,85,5,11,1,0.411764706,-1
26,89,1,12,0,0.117647059,0
26,90,2,12,0,0,-1
26,91,3,12,0,0.294117647,-1
26,92,4,12,0,0.058823529,-1
26,93,5,12,0,0,-1
